student_id,gender,age,year_of_study,attendance_rate,num_absences,assignments_avg,midterm_score,final_score,project_participation,lab_hours_per_week,infra_usage_hours_month,supervisor_assigned,scholarship,socioeconomic_status,extracurricular_count,lab_access,classroom_allocated,promotion_size,overall_grade,ratio_presence_note,participation_projets_ponderee,moyenne_filiere,gender_encoded,scholarship_encoded,lab_access_encoded,supervisor_assigned_encoded,filiere_Electrique,filiere_Energetique,filiere_GenieCivil,filiere_Informatique,filiere_Mecanique,filiere_Telecom
ENSPD001580,Male,21.0,2,0.80248833592535,13.0,0.8162583518930958,0.269,0.7190000000000001,1.0,1.5,12.6,Yes,No,Middle,0.0,No,Salle 29,231.0,0.5875,0.2873758879708578,0.1746,0.9860656366780134,1,0,0,1,False,False,False,False,True,False
ENSPD001659,Male,22.0,2,0.8678071539657853,8.0,0.6648106904231627,0.645,0.454,1.0,0.0,6.3,Yes,No,Middle,0.0,No,Salle 7,298.0,0.4708333333333333,0.37516345992082334,0.183,0.5818364233587374,1,0,0,1,False,False,False,True,False,False
ENSPD001676,Male,21.0,4,0.6687402799377916,21.0,0.45322939866369716,0.609,0.32299999999999995,3.0,4.6,25.7,Yes,Yes,Low,1.0,No,Salle 14,121.0,0.23749999999999993,0.48925019309458595,0.47220000000000006,0.7508690441401171,1,1,0,1,False,False,False,False,False,True
ENSPD003459,Female,21.0,1,0.7231726283048211,20.0,0.6113585746102449,0.608,0.649,2.0,0.0,0.3,Yes,No,Middle,0.0,Yes,Salle 24,121.0,0.49444444444444435,0.30858300743385114,0.32880000000000004,0.7508690441401171,0,0,1,1,False,False,False,False,False,True
ENSPD004081,Female,18.0,5,0.5692068429237945,28.0,0.688195991091314,0.611,0.635,1.0,0.5,6.1,No,No,Low,1.0,Yes,Salle 12,60.0,0.7958333333333334,0.14584655477508388,0.1446,0.7508690441401171,0,0,1,0,False,False,False,False,False,True
ENSPD000929,Female,28.0,1,0.7045101088646967,19.0,0.489977728285078,0.9309999999999999,0.395,1.0,3.3,19.5,No,No,Low,2.0,Yes,Salle 16,143.0,0.43194444444444435,0.3391080688794893,0.162,0.900740336465212,0,0,1,0,True,False,False,False,False,False
ENSPD002475,Male,19.0,3,0.6189735614307931,24.0,0.700445434298441,0.9109999999999999,0.399,2.0,0.5,7.6,Yes,Yes,Middle,2.0,Yes,Salle 10,104.0,0.5111111111111111,0.2631224388424702,0.302,0.0,1,1,1,1,False,True,False,False,False,False
ENSPD001725,Female,23.0,4,0.6905132192846034,20.0,0.5868596881959911,0.647,0.603,1.0,0.6,4.1,Yes,No,Low,1.0,No,Salle 23,230.0,0.4736111111111111,0.3085656110015409,0.16019999999999998,0.5818364233587374,0,0,0,1,False,False,False,True,False,False
ENSPD001239,Female,22.0,3,0.6765163297045101,21.0,0.42538975501113585,0.541,0.6459999999999999,1.0,2.0,6.0,Yes,No,Middle,0.0,Yes,Salle 4,130.0,0.4736111111111111,0.30345165566062937,0.1584,1.0,0,0,1,1,False,False,False,False,False,False
ENSPD002339,Male,22.0,1,0.603421461897356,26.0,0.8630289532293988,0.7540000000000001,0.9209999999999999,1.0,0.1,7.1,Yes,Yes,Middle,2.0,Yes,Salle 24,96.0,0.8388888888888888,0.14357123924385365,0.149,1.0,1,1,1,1,False,False,False,False,False,False
ENSPD002746,Female,20.0,1,0.6423017107309487,23.0,0.5011135857461025,0.5760000000000001,0.145,1.0,1.8,12.7,Yes,No,Low,1.0,No,Salle 5,186.0,0.175,0.5537116053621297,0.154,0.9860656366780134,0,0,0,1,False,False,False,False,True,False
ENSPD002402,Male,22.0,4,0.9999999999999999,0.0,0.8786191536748329,0.593,0.52,1.0,0.4,10.4,No,No,Low,1.0,No,Salle 2,230.0,0.623611111111111,0.3315271084936129,0.2,0.5818364233587374,1,0,0,0,False,False,False,True,False,False
ENSPD003857,Male,22.0,2,0.7760497667185068,14.0,0.6993318485523385,1.0,0.5660000000000001,3.0,3.9,11.5,No,No,High,1.0,No,Salle 28,177.0,0.6694444444444445,0.24376498212794215,0.5136,0.6476742668343078,1,0,0,0,False,False,True,False,False,False
ENSPD000817,Female,21.0,4,0.7325038880248832,17.0,0.6703786191536749,0.524,0.325,0.0,0.3,10.7,Yes,No,Middle,4.0,No,Salle 9,230.0,0.3208333333333333,0.4356854832277841,0.0,0.5818364233587374,0,0,0,1,False,False,False,True,False,False
ENSPD002836,Female,23.0,1,0.7884914463452567,14.0,0.7048997772828508,0.603,0.413,2.0,0.8,7.8,Yes,No,Middle,0.0,Yes,Salle 16,143.0,0.4111111111111111,0.3862047432526823,0.3456,0.900740336465212,0,0,1,1,True,False,False,False,False,False
ENSPD004660,Female,20.0,4,0.6640746500777605,22.0,0.4276169265033408,0.616,0.501,1.0,0.8,5.4,Yes,No,Middle,0.0,Yes,Salle 8,121.0,0.2777777777777778,0.44430636725711414,0.15680000000000002,0.7508690441401171,0,0,1,1,False,False,False,False,False,True
ENSPD000716,Female,20.0,1,0.9611197511664075,2.0,0.8251670378619154,0.7290000000000001,0.239,1.0,0.5,0.0,Yes,No,Low,2.0,Yes,Salle 10,121.0,0.4986111111111111,0.3905619604056414,0.195,0.7508690441401171,0,0,1,1,False,False,False,False,False,True
ENSPD002514,Male,20.0,4,0.6796267496111975,21.0,0.6614699331848551,0.6950000000000001,0.904,2.0,0.3,11.3,Yes,No,Middle,1.0,Yes,Salle 21,157.0,0.6736111111111112,0.21397765839575886,0.31760000000000005,0.900740336465212,1,0,1,1,True,False,False,False,False,False
ENSPD004613,Male,24.0,1,0.7480559875583203,16.0,0.8663697104677061,0.454,0.779,2.0,1.5,5.8,Yes,No,Middle,2.0,Yes,Salle 12,149.0,0.7138888888888888,0.21916509463404413,0.3352,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD001294,Female,26.0,2,0.7682737169517885,15.0,0.7728285077951002,0.342,0.578,1.0,0.6,4.1,No,No,Middle,0.0,No,Salle 7,185.0,0.4652777777777778,0.3420934348855841,0.1702,0.900740336465212,0,0,0,0,True,False,False,False,False,False
ENSPD001062,Other,21.0,3,0.5614307931570762,28.0,0.7850779510022272,0.28300000000000003,0.672,0.0,2.0,18.1,No,No,Low,0.0,No,Salle 6,185.0,0.44305555555555554,0.2776931577445352,0.0,0.6476742668343078,2,0,0,0,False,False,True,False,False,False
ENSPD001632,Male,21.0,2,0.6936236391912908,20.0,0.8619153674832961,0.6559999999999999,0.937,2.0,1.1,7.9,Yes,Yes,High,1.0,No,Salle 21,231.0,0.8097222222222222,0.17421815136462324,0.3212,0.9860656366780134,1,1,0,1,False,False,False,False,True,False
ENSPD004624,Female,22.0,2,0.525660964230171,30.0,0.6113585746102449,0.8079999999999999,0.511,1.0,0.1,2.5,Yes,No,Middle,1.0,No,Salle 25,177.0,0.5166666666666666,0.22806597407646448,0.139,0.6476742668343078,0,0,0,1,False,False,True,False,False,False
ENSPD001254,Male,21.0,4,0.9611197511664075,2.0,0.4376391982182628,0.23600000000000002,0.48600000000000004,0.0,2.5,13.0,Yes,No,Low,1.0,Yes,Salle 9,178.0,0.31944444444444453,0.5405421234881486,0.0,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD000389,Female,23.0,4,0.9455676516329704,4.0,0.601336302895323,0.616,0.376,0.0,1.2,9.8,Yes,Yes,Middle,1.0,Yes,Salle 8,121.0,0.4208333333333333,0.4407000136828936,0.0,0.7508690441401171,0,1,1,1,False,False,False,False,False,True
ENSPD000399,Female,24.0,2,0.43234836702954893,36.0,0.7761692650334077,0.8170000000000001,0.55,0.0,2.8,20.9,Yes,No,High,1.0,Yes,Salle 3,298.0,0.513888888888889,0.19685995262438558,0.0,0.5818364233587374,0,0,1,1,False,False,False,True,False,False
ENSPD004656,Male,24.0,4,0.8367029548989114,10.0,0.42873051224944325,0.397,0.24,3.0,8.5,39.4,Yes,No,Middle,2.0,No,Salle 23,121.0,0.16944444444444445,0.6765921368542879,0.537,0.7508690441401171,1,0,0,1,False,False,False,False,False,True
ENSPD003266,Male,25.0,4,0.8833592534992224,8.0,0.5579064587973274,0.409,0.6,1.0,0.3,0.0,Yes,No,Middle,2.0,Yes,Salle 18,230.0,0.4,0.4325954085990613,0.185,0.5818364233587374,1,0,1,1,False,False,False,True,False,False
ENSPD001891,Male,20.0,1,0.7465007776049767,16.0,0.8641425389755011,0.405,0.635,1.0,2.8,21.5,No,No,Middle,0.0,Yes,Salle 20,248.0,0.5597222222222222,0.28258511448792056,0.16740000000000002,0.5818364233587374,1,0,1,0,False,False,False,True,False,False
ENSPD000200,Female,25.0,4,0.4774494556765164,34.0,0.7371937639198219,0.433,0.669,2.0,1.7,16.3,Yes,No,Middle,0.0,Yes,Salle 12,230.0,0.5402777777777777,0.20155685506710277,0.2656,0.5818364233587374,0,0,1,1,False,False,False,True,False,False
ENSPD002885,Male,19.0,5,0.0,64.0,0.47438752783964366,1.0,0.971,0.0,1.4,8.9,Yes,No,Low,1.0,Yes,Salle 2,70.0,0.7791666666666666,0.0,0.0,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD002984,Female,19.0,3,0.6796267496111975,21.0,0.4766146993318485,0.622,0.41100000000000003,1.0,2.9,8.3,Yes,No,Middle,0.0,No,Salle 11,188.0,0.3763888888888889,0.36737439045478704,0.15880000000000002,0.900740336465212,0,0,0,1,True,False,False,False,False,False
ENSPD001118,Female,21.0,5,0.76049766718507,15.0,0.5389755011135858,0.465,0.616,1.0,3.0,12.2,Yes,No,Middle,1.0,Yes,Salle 24,67.0,0.3833333333333333,0.3956437754661989,0.1692,0.9860656366780134,0,0,1,1,False,False,False,False,True,False
ENSPD001875,Female,20.0,4,0.500777604976672,32.0,0.40423162583518935,0.42100000000000004,0.7240000000000001,1.0,1.6,10.1,Yes,No,Low,3.0,Yes,Salle 11,70.0,0.42499999999999993,0.2643428834779745,0.1358,0.0,0,0,1,1,False,True,False,False,False,False
ENSPD004735,Male,22.0,5,0.47278382581648504,34.0,0.6336302895322939,0.616,0.45799999999999996,0.0,3.2,13.8,Yes,No,Middle,0.0,Yes,Salle 17,67.0,0.44861111111111107,0.24119654187123543,0.0,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD001410,Female,23.0,3,0.4463452566096423,36.0,0.45657015590200445,0.61,0.713,1.0,2.4,11.5,No,No,Middle,2.0,Yes,Salle 7,212.0,0.47916666666666674,0.21681871189641558,0.12880000000000003,0.9860656366780134,0,0,1,0,False,False,False,False,True,False
ENSPD000441,Male,21.0,1,0.9129082426127527,6.0,0.4933184855233853,0.708,0.886,0.0,2.0,13.5,No,No,Low,1.0,Yes,Salle 13,143.0,0.7138888888888888,0.2654283403992054,0.0,0.900740336465212,1,0,1,0,True,False,False,False,False,False
ENSPD000721,Female,21.0,1,0.8055987558320373,12.0,0.5968819599109131,0.667,0.6890000000000001,1.0,1.6,13.7,Yes,No,Middle,2.0,No,Salle 19,121.0,0.6013888888888889,0.28182950394868256,0.17500000000000002,0.7508690441401171,0,0,0,1,False,False,False,False,False,True
ENSPD003944,Male,23.0,1,0.9999999999999999,0.0,0.5801781737193764,0.891,0.645,3.0,2.1,13.0,Yes,No,Middle,0.0,Yes,Salle 18,186.0,0.5708333333333333,0.3597820556820529,0.6,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD000538,Male,24.0,2,0.6671850699844478,21.0,0.37082405345211583,0.8079999999999999,0.92,1.0,1.7,14.1,No,No,Low,0.0,Yes,Salle 5,119.0,0.5944444444444444,0.24116988726214342,0.15719999999999998,1.0,1,0,1,0,False,False,False,False,False,False
ENSPD003777,Female,21.0,5,0.8491446345256609,10.0,0.579064587973274,0.546,1.0,2.0,2.9,17.8,Yes,No,High,1.0,No,Salle 11,80.0,0.5986111111111111,0.2968721730955649,0.3612,0.900740336465212,0,0,0,1,True,False,False,False,False,False
ENSPD003648,Male,22.0,3,0.48055987558320357,33.0,0.47772828507795106,0.441,0.631,1.0,3.4,18.9,Yes,No,Middle,1.0,No,Salle 26,188.0,0.37222222222222223,0.28710744334084337,0.13319999999999999,0.900740336465212,1,0,0,1,True,False,False,False,False,False
ENSPD001303,Male,24.0,3,0.6298600311041992,24.0,0.8585746102449888,0.715,0.635,0.0,2.3,19.8,Yes,No,High,1.0,Yes,Salle 2,212.0,0.5208333333333334,0.2621524684186498,0.0,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD002360,Male,19.0,4,0.749611197511664,16.0,0.5144766146993318,0.56,0.903,2.0,1.2,1.9,Yes,No,Middle,1.0,No,Salle 13,121.0,0.726388888888889,0.21523650570550903,0.3356,0.7508690441401171,1,0,0,1,False,False,False,False,False,True
ENSPD002912,Male,19.0,3,0.8911353032659409,7.0,0.3919821826280624,0.615,0.96,0.0,1.0,7.2,Yes,No,Middle,0.0,Yes,Salle 5,154.0,0.6208333333333333,0.2993695414556742,0.0,0.7508690441401171,1,0,1,1,False,False,False,False,False,True
ENSPD002219,Female,22.0,4,0.8693623639191289,8.0,0.7227171492204899,0.792,0.533,3.0,1.9,4.4,Yes,Yes,Middle,0.0,Yes,Salle 19,173.0,0.5875,0.3087503999976038,0.5495999999999999,0.6476742668343078,0,1,1,1,False,False,True,False,False,False
ENSPD003681,Female,20.0,2,0.9564541213063763,3.0,0.6247216035634744,0.5770000000000001,0.761,1.0,5.7,26.1,No,No,Low,1.0,Yes,Salle 14,185.0,0.6083333333333333,0.3257698846351267,0.19440000000000002,0.900740336465212,0,0,1,0,True,False,False,False,False,False
ENSPD000138,Female,21.0,3,0.6469673405909798,23.0,0.4721603563474388,0.474,0.583,0.0,3.7,22.5,No,No,Middle,1.0,Yes,Salle 28,154.0,0.4819444444444444,0.28810390216225024,0.0,0.7508690441401171,0,0,1,0,False,False,False,False,False,True
ENSPD001905,Female,28.0,4,0.6609642301710731,22.0,0.8006681514476615,0.4,0.909,2.0,0.3,11.5,Yes,No,Middle,1.0,Yes,Salle 1,173.0,0.6000000000000001,0.23687269002701347,0.3128,0.6476742668343078,0,0,1,1,False,False,True,False,False,False
ENSPD004249,Female,23.0,4,0.6267496111975116,24.0,1.0,0.6829999999999999,0.5920000000000001,1.0,4.0,20.7,Yes,No,High,1.0,Yes,Salle 27,121.0,0.6638888888888889,0.20194085433885164,0.152,0.7508690441401171,0,0,1,1,False,False,False,False,False,True
ENSPD004116,Male,21.0,4,0.5987558320373251,26.0,0.3685968819599109,0.5,0.47100000000000003,1.0,1.3,6.4,Yes,Yes,Low,2.0,Yes,Salle 12,230.0,0.3375,0.3620270612595612,0.1484,0.5818364233587374,1,1,1,1,False,False,False,True,False,False
ENSPD003071,Female,24.0,1,0.9284603421461898,5.0,0.43207126948775054,1.0,0.613,0.0,2.4,12.4,Yes,No,High,2.0,No,Salle 27,248.0,0.6916666666666667,0.2789186968312365,0.0,0.5818364233587374,0,0,0,1,False,False,False,True,False,False
ENSPD004768,Male,20.0,3,0.9082426127527216,6.0,0.4654788418708241,0.778,0.564,1.0,4.0,22.3,No,No,Middle,1.0,Yes,Salle 17,104.0,0.5402777777777777,0.3467871496840508,0.1882,0.0,1,0,1,0,False,True,False,False,False,False
ENSPD002364,Male,24.0,1,0.9999999999999999,0.0,0.6603563474387528,0.79,0.998,0.0,2.7,18.1,No,No,Middle,1.0,Yes,Salle 3,248.0,0.8583333333333334,0.2364688898430373,0.0,0.5818364233587374,1,0,1,0,False,False,False,True,False,False
ENSPD002026,Male,24.0,4,0.9999999999999999,0.0,1.0,0.608,0.652,0.0,2.9,16.1,No,Yes,Middle,1.0,Yes,Salle 25,230.0,0.6708333333333333,0.3087921189791655,0.0,0.5818364233587374,1,1,1,0,False,False,False,True,False,False
ENSPD004894,Male,22.0,1,0.47433903576982883,34.0,0.4799554565701559,0.5750000000000001,0.629,3.0,11.3,43.6,Yes,No,Low,0.0,Yes,Salle 10,143.0,0.3597222222222223,0.2924043883550804,0.39720000000000005,0.900740336465212,1,0,1,1,True,False,False,False,False,False
ENSPD004177,Female,22.0,3,0.6998444790046657,19.0,0.4721603563474388,0.9159999999999999,0.773,1.0,6.1,25.6,Yes,No,Middle,2.0,Yes,Salle 9,263.0,0.6847222222222222,0.2158372699010457,0.16140000000000002,0.5818364233587374,0,0,1,1,False,False,False,True,False,False
ENSPD004369,Male,20.0,2,0.6391912908242613,23.0,0.6347438752783965,0.765,0.45,1.0,2.5,10.3,Yes,No,Middle,0.0,Yes,Salle 4,298.0,0.5013888888888889,0.2750963711933271,0.1536,0.5818364233587374,1,0,1,1,False,False,False,True,False,False
ENSPD003458,Female,25.0,3,0.8833592534992224,8.0,0.6804008908685969,0.616,0.809,0.0,2.3,12.1,No,No,Low,1.0,Yes,Salle 13,154.0,0.7527777777777778,0.24253129487812372,0.0,0.7508690441401171,0,0,1,0,False,False,False,False,False,True
ENSPD001471,Male,20.0,2,0.7636080870917573,15.0,0.9320712694877507,0.616,0.635,2.0,1.2,14.1,No,No,Middle,0.0,No,Salle 18,119.0,0.6305555555555554,0.2559003312717876,0.3392,1.0,1,0,0,0,False,False,False,False,False,False
ENSPD000947,Male,22.0,2,0.9999999999999999,0.0,0.5033407572383074,0.594,0.456,2.0,1.7,11.7,No,No,Middle,3.0,Yes,Salle 27,185.0,0.37916666666666665,0.49815325375307606,0.4,0.900740336465212,1,0,1,0,True,False,False,False,False,False
ENSPD000020,Male,26.0,4,0.46034214618973557,35.0,0.7527839643652561,0.6609999999999999,0.531,2.0,1.4,28.8,Yes,Yes,Middle,1.0,Yes,Salle 27,230.0,0.625,0.16516741252997472,0.2612,0.5818364233587374,1,1,1,1,False,False,False,True,False,False
ENSPD001048,Male,27.0,1,0.7713841368584758,15.0,0.8830734966592427,0.138,0.43,0.0,3.1,14.9,Yes,No,Middle,2.0,Yes,Salle 21,121.0,0.2666666666666666,0.5084400124758234,0.0,0.7508690441401171,1,0,1,1,False,False,False,False,False,True
ENSPD003332,Female,22.0,2,0.6749611197511663,21.0,0.6269487750556793,0.616,0.36700000000000005,0.0,0.9,12.5,Yes,No,Low,1.0,Yes,Salle 18,185.0,0.4375,0.3242471569286288,0.0,0.900740336465212,0,0,1,1,True,False,False,False,False,False
ENSPD001470,Female,21.0,2,0.8926905132192845,7.0,0.49443207126948774,0.758,0.696,1.0,0.5,7.8,No,Yes,Middle,1.0,No,Salle 18,298.0,0.6375,0.29209636895876234,0.1862,0.5818364233587374,0,1,0,0,False,False,False,True,False,False
ENSPD003959,Male,19.0,2,0.6765163297045101,21.0,0.7538975501113586,0.616,0.593,0.0,0.0,12.0,No,No,Middle,0.0,No,Salle 19,71.0,0.523611111111111,0.2768490154968464,0.0,0.0,1,0,0,0,False,True,False,False,False,False
ENSPD002566,Male,23.0,4,0.7651632970451011,15.0,0.9944320712694878,0.318,0.986,1.0,1.3,12.5,No,No,Middle,1.0,Yes,Salle 2,230.0,0.786111111111111,0.19982037970083613,0.1698,0.5818364233587374,1,0,1,0,False,False,False,True,False,False
ENSPD000630,Male,21.0,1,0.7356143079315708,17.0,0.8418708240534521,0.584,0.843,1.0,0.1,11.0,No,No,Low,1.0,No,Salle 23,248.0,0.7749999999999999,0.1954975852631999,0.166,0.5818364233587374,1,0,0,0,False,False,False,True,False,False
ENSPD000460,Male,24.0,2,0.9113530326594089,6.0,0.4788418708240535,0.7590000000000001,0.8490000000000001,1.0,2.3,17.7,Yes,No,Low,1.0,Yes,Salle 1,185.0,0.6402777777777777,0.2964682543246093,0.1886,0.900740336465212,1,0,1,1,True,False,False,False,False,False
ENSPD001423,Male,22.0,2,0.8678071539657853,8.0,0.9398663697104677,0.33799999999999997,0.635,2.0,0.3,11.5,Yes,No,Middle,1.0,No,Salle 19,161.0,0.3402777777777778,0.4779801012181285,0.366,0.7508690441401171,1,0,0,1,False,False,False,False,False,True
ENSPD002422,Male,23.0,5,0.7853810264385693,14.0,0.47438752783964366,0.881,0.635,1.0,1.7,9.3,Yes,No,Middle,0.0,Yes,Salle 19,80.0,0.5277777777777778,0.3120139149644675,0.1724,0.900740336465212,1,0,1,1,True,False,False,False,False,False
ENSPD000910,Male,27.0,3,0.43234836702954893,36.0,0.6113585746102449,0.617,0.44,2.0,1.4,11.4,Yes,No,Low,2.0,Yes,Salle 30,104.0,0.4458333333333333,0.22729101761195933,0.254,0.0,1,0,1,1,False,True,False,False,False,False
ENSPD000101,Male,19.0,2,0.7869362363919129,14.0,0.6369710467706015,0.61,0.62,1.0,0.9,6.9,Yes,No,Middle,0.0,Yes,Salle 6,71.0,0.6222222222222222,0.266633695394182,0.1726,0.0,1,0,1,1,False,True,False,False,False,False
ENSPD004928,Male,19.0,1,0.44167962674961103,36.0,0.6670378619153674,0.685,0.635,1.0,1.4,8.3,Yes,No,Middle,0.0,No,Salle 5,248.0,0.4805555555555555,0.21450009505393522,0.12819999999999998,0.5818364233587374,1,0,0,1,False,False,False,True,False,False
ENSPD001789,Male,22.0,3,0.9735614307931569,2.0,0.489977728285078,0.718,0.56,0.0,2.6,15.1,Yes,No,Middle,1.0,Yes,Salle 17,212.0,0.4388888888888889,0.43746278850571474,0.0,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD001870,Female,25.0,3,0.6609642301710731,22.0,0.5334075723830736,0.526,0.535,1.0,3.0,14.1,Yes,No,Middle,0.0,Yes,Salle 9,212.0,0.44166666666666665,0.3163512172087225,0.1564,0.9860656366780134,0,0,1,1,False,False,False,False,True,False
ENSPD004234,Female,24.0,4,0.8693623639191289,8.0,0.5712694877505569,0.616,0.418,1.0,1.4,9.6,Yes,No,Low,0.0,Yes,Salle 12,93.0,0.2972222222222223,0.5221209893684876,0.1832,1.0,0,0,1,1,False,False,False,False,False,False
ENSPD001197,Female,21.0,5,0.926905132192846,5.0,0.6113585746102449,0.668,0.542,0.0,4.0,19.2,No,No,Middle,0.0,Yes,Salle 23,70.0,0.513888888888889,0.3688485584425648,0.0,0.6476742668343078,0,0,1,0,False,False,True,False,False,False
ENSPD002060,Male,21.0,1,0.6734059097978228,21.0,0.8741648106904232,0.633,0.735,1.0,3.6,18.7,Yes,No,Middle,1.0,Yes,Salle 14,248.0,0.6958333333333333,0.20433070288892521,0.158,0.5818364233587374,1,0,1,1,False,False,False,True,False,False
ENSPD003066,Male,25.0,3,0.7947122861586314,13.0,0.6113585746102449,0.616,0.6709999999999999,0.0,1.3,16.7,Yes,Yes,High,1.0,No,Salle 22,188.0,0.5861111111111111,0.28555021480660536,0.0,0.900740336465212,1,1,0,1,True,False,False,False,False,False
ENSPD002458,Female,19.0,4,0.8491446345256609,10.0,0.6737193763919822,0.6940000000000001,0.574,2.0,2.0,12.0,Yes,No,Low,1.0,Yes,Salle 1,157.0,0.5638888888888889,0.3142486824188061,0.3612,0.900740336465212,0,0,1,1,True,False,False,False,False,False
ENSPD000061,Male,22.0,3,0.9999999999999999,0.0,0.6247216035634744,0.616,0.34700000000000003,1.0,6.6,33.5,Yes,No,Low,0.0,Yes,Salle 11,188.0,0.44444444444444453,0.44325780282769534,0.2,0.900740336465212,1,0,1,1,True,False,False,False,False,False
ENSPD003743,Female,24.0,5,0.48211508553654736,33.0,0.755011135857461,0.8290000000000001,1.0,0.0,2.4,13.5,Yes,No,Middle,2.0,Yes,Salle 18,109.0,0.8569444444444445,0.10921573545575483,0.0,0.5818364233587374,0,0,1,1,False,False,False,True,False,False
ENSPD000535,Female,21.0,3,0.984447900466563,1.0,0.6425389755011137,0.6729999999999999,0.623,0.0,0.4,3.9,Yes,No,Middle,1.0,No,Salle 15,185.0,0.576388888888889,0.3516192758792611,0.0,0.6476742668343078,0,0,0,1,False,False,True,False,False,False
ENSPD001462,Female,22.0,1,0.5614307931570762,28.0,0.6837416481069042,0.943,0.7320000000000001,0.0,3.1,11.5,Yes,No,Middle,2.0,Yes,Salle 2,186.0,0.7375,0.15980962236644783,0.0,0.9860656366780134,0,0,1,1,False,False,False,False,True,False
ENSPD001442,Male,25.0,3,0.8895800933125974,7.0,0.46659242761692654,0.489,0.27899999999999997,1.0,2.5,18.1,No,Yes,High,1.0,Yes,Salle 11,188.0,0.2791666666666667,0.5519725237154358,0.18580000000000002,0.900740336465212,1,1,1,0,True,False,False,False,False,False
ENSPD002526,Male,21.0,3,0.7153965785381026,18.0,0.6570155902004455,0.604,0.619,1.0,1.4,0.3,Yes,No,Low,5.0,Yes,Salle 14,185.0,0.6486111111111111,0.23397552375659467,0.16340000000000002,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD002229,Male,20.0,4,0.5800933125972006,27.0,0.6447661469933185,0.48100000000000004,0.316,2.0,1.1,15.7,No,No,Middle,1.0,No,Salle 16,178.0,0.2333333333333334,0.4476225351297405,0.292,0.9860656366780134,1,0,0,0,False,False,False,False,True,False
ENSPD004658,Male,23.0,2,0.687402799377916,20.0,0.6113585746102449,0.555,0.7190000000000001,1.0,0.3,12.9,Yes,No,High,3.0,Yes,Salle 25,298.0,0.5499999999999999,0.2676675466740326,0.15980000000000003,0.5818364233587374,1,0,1,1,False,False,False,True,False,False
ENSPD000229,Female,19.0,1,0.7527216174183514,16.0,0.36636971046770606,0.556,0.99,1.0,6.5,32.3,No,No,Low,2.0,Yes,Salle 12,248.0,0.5708333333333333,0.2792710589486118,0.1682,0.5818364233587374,0,0,1,0,False,False,False,True,False,False
ENSPD004640,Female,21.0,1,0.6765163297045101,21.0,0.5423162583518931,0.9259999999999999,0.703,0.0,5.1,21.6,No,Yes,High,0.0,Yes,Salle 22,96.0,0.7111111111111112,0.20001779863556,0.0,1.0,0,1,1,0,False,False,False,False,False,False
ENSPD004910,Male,20.0,1,0.8662519440124418,9.0,0.7427616926503342,0.73,0.669,0.0,1.8,10.2,No,No,Middle,1.0,No,Salle 4,248.0,0.6444444444444444,0.2809923917996964,0.0,0.5818364233587374,1,0,0,0,False,False,False,True,False,False
ENSPD003934,Male,21.0,3,0.6003110419906686,26.0,0.4487750556792873,0.7120000000000001,0.513,2.0,3.9,18.4,Yes,No,Middle,2.0,Yes,Salle 25,154.0,0.46666666666666656,0.2793254302495295,0.2972,0.7508690441401171,1,0,1,1,False,False,False,False,False,True
ENSPD000603,Male,23.0,2,0.7931570762052876,13.0,0.47772828507795106,0.626,0.8250000000000001,0.0,2.6,12.1,Yes,No,Low,2.0,Yes,Salle 11,231.0,0.6805555555555556,0.24440035993982503,0.0,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD000564,Male,23.0,2,0.6796267496111975,21.0,0.6948775055679287,0.6759999999999999,0.875,0.0,4.1,13.5,Yes,No,Middle,0.0,Yes,Salle 1,298.0,0.7013888888888888,0.2041932886857589,0.0,0.5818364233587374,1,0,1,1,False,False,False,True,False,False
ENSPD004677,Male,23.0,2,0.4136858475894245,38.0,0.6603563474387528,0.63,0.828,3.0,0.9,12.0,Yes,No,Middle,1.0,Yes,Salle 11,119.0,0.5916666666666666,0.1616935459440527,0.37379999999999997,1.0,1,0,1,1,False,False,False,False,False,False
ENSPD003676,Male,25.0,2,0.5365474339035771,30.0,0.6113585746102449,0.8029999999999999,0.659,1.0,0.9,1.6,Yes,No,Middle,2.0,Yes,Salle 21,298.0,0.5083333333333333,0.23563616371107274,0.1404,0.5818364233587374,1,0,1,1,False,False,False,True,False,False
ENSPD000530,Female,25.0,1,0.3483670295489891,42.0,0.566815144766147,0.716,0.655,2.0,1.6,13.6,Yes,No,Low,1.0,Yes,Salle 15,121.0,0.5569444444444444,0.1522654748252346,0.23240000000000002,0.7508690441401171,0,0,1,1,False,False,False,False,False,True
ENSPD002713,Male,21.0,2,0.405909797822706,38.0,0.7149220489977729,0.38200000000000006,0.7190000000000001,2.0,0.1,7.5,No,Yes,Middle,0.0,Yes,Salle 25,185.0,0.5277777777777778,0.18220412337492028,0.2472,0.900740336465212,1,1,1,0,True,False,False,False,False,False
