student_id,gender,age,filiere,year_of_study,attendance_rate,num_absences,assignments_avg,midterm_score,final_score,project_participation,lab_hours_per_week,infra_usage_hours_month,supervisor_assigned,scholarship,socioeconomic_status,extracurricular_count,lab_access,classroom_allocated,promotion_size,overall_grade,passed,ratio_presence_note,moyenne_examens,engagement_academique
ENSPD004442,Female,24.0,Informatique,4,0.5287713841368585,30.0,0.7850779510022272,0.504,0.501,4.0,3.5,14.8,Yes,No,Middle,1.0,Yes,Salle 24,230.0,0.4638888888888889,1.0,1.13984188538013,0.5025,7.5
ENSPD004443,Male,22.0,Informatique,2,0.625194401244168,24.0,0.5412026726057906,0.784,0.8240000000000001,2.0,0.1,5.9,Yes,No,Middle,0.0,Yes,Salle 26,298.0,0.6986111111111111,1.0,0.8948976652735806,0.804,2.1
ENSPD004444,Male,19.0,Informatique,2,0.7340590979782272,17.0,0.5890868596881961,0.654,0.31,1.0,1.4,19.2,Yes,Yes,Middle,1.0,Yes,Salle 13,298.0,0.4208333333333333,1.0,1.7442573989803662,0.482,2.4
ENSPD004445,Male,25.0,Electrique,5,0.7667185069984447,15.0,0.846325167037862,0.359,0.584,0.0,8.9,40.5,Yes,No,Middle,1.0,Yes,Salle 9,80.0,0.45138888888888895,1.0,1.6985387555687383,0.4715,8.9
ENSPD004446,Female,23.0,Electrique,4,0.6267496111975116,24.0,0.42093541202672613,0.355,0.536,0.0,0.2,4.2,Yes,No,Middle,0.0,Yes,Salle 27,157.0,0.3388888888888889,0.0,1.849370510633327,0.4455,0.2
ENSPD004447,Male,21.0,Electrique,3,0.8662519440124418,9.0,0.7115812917594654,0.539,0.8420000000000001,1.0,0.5,11.5,Yes,No,Middle,1.0,Yes,Salle 16,188.0,0.726388888888889,1.0,1.1925292800729284,0.6905000000000001,1.5
ENSPD004448,Female,19.0,Mecanique,1,0.8304821150855365,11.0,0.5167037861915368,0.6829999999999999,0.5479999999999999,0.0,2.9,12.0,Yes,No,Middle,0.0,Yes,Salle 7,186.0,0.4097222222222222,1.0,2.02688992967489,0.6154999999999999,2.9
ENSPD004449,Male,23.0,Mecanique,1,0.9331259720062209,4.0,0.9075723830734967,0.778,0.728,2.0,0.2,7.9,Yes,No,Middle,1.0,Yes,Salle 6,186.0,0.75,1.0,1.2441513739899748,0.753,2.2
ENSPD004450,Female,22.0,Informatique,1,0.7045101088646967,19.0,0.6213808463251671,0.337,0.7070000000000001,2.0,3.6,11.5,Yes,No,Middle,2.0,Yes,Salle 16,248.0,0.5083333333333333,1.0,1.3858942621417876,0.522,5.6
ENSPD004451,Male,25.0,Mecanique,3,0.6236391912908242,24.0,0.8207126948775056,0.737,0.273,1.0,0.0,11.5,No,No,High,0.0,Yes,Salle 5,212.0,0.49444444444444435,1.0,1.2612672376552876,0.505,1.0
ENSPD004452,Male,21.0,Telecom,1,0.5925349922239501,26.0,0.4832962138084633,0.599,0.627,1.0,4.4,27.6,Yes,No,Low,0.0,No,Salle 5,121.0,0.3680555555555556,0.0,1.6098626543023888,0.613,5.4
ENSPD004453,Female,20.0,Energetique,4,0.7776049766718508,14.0,0.4020044543429844,0.621,0.29100000000000004,1.0,0.1,0.0,No,No,Middle,0.0,No,Salle 13,70.0,0.24861111111111112,0.0,3.1276707484600204,0.456,1.1
ENSPD004454,Female,24.0,Electrique,5,0.6500777604976672,22.0,0.5712694877505569,0.726,0.635,0.0,5.1,26.2,No,No,Middle,2.0,Yes,Salle 26,80.0,0.6069444444444445,1.0,1.071048686516653,0.6805,5.1
ENSPD004455,Female,24.0,Telecom,2,0.6143079315707621,25.0,0.6536748329621381,0.934,0.494,1.0,4.0,15.2,Yes,No,Middle,1.0,No,Salle 15,161.0,0.5486111111111112,1.0,1.1197307561253282,0.714,5.0
ENSPD004456,Male,22.0,Electrique,2,0.6360808709175737,23.0,0.6113585746102449,0.675,0.877,5.0,1.6,16.0,Yes,No,High,1.0,Yes,Salle 17,185.0,0.6291666666666667,1.0,1.0109733952587356,0.776,6.6
ENSPD004457,Female,23.0,Informatique,4,0.5925349922239501,26.0,0.7371937639198219,0.376,0.604,1.0,3.0,13.2,Yes,Yes,Middle,0.0,Yes,Salle 11,230.0,0.4541666666666666,1.0,1.3046354771431459,0.49,4.0
ENSPD004458,Male,22.0,Energetique,5,0.7573872472783826,16.0,0.5757238307349666,0.5860000000000001,0.48600000000000004,1.0,0.2,8.9,Yes,No,Low,1.0,No,Salle 14,40.0,0.4263888888888888,1.0,1.7762411371473878,0.536,1.2
ENSPD004459,Male,22.0,Informatique,4,0.4556765163297044,35.0,0.26280623608017817,0.773,0.88,2.0,0.3,10.8,Yes,No,Middle,0.0,Yes,Salle 23,230.0,0.5680555555555554,1.0,0.8021548074395445,0.8265,2.3
ENSPD004460,Male,24.0,Electrique,1,0.7231726283048211,14.0,0.7026726057906458,0.779,0.466,5.0,0.9,1.3,Yes,No,High,0.0,No,Salle 22,143.0,0.5638888888888889,1.0,1.2824508835790873,0.6225,5.9
ENSPD004461,Male,23.0,Mecanique,1,0.8460342146189735,10.0,0.46325167037861914,0.74,0.8190000000000001,0.0,1.5,16.9,Yes,No,Middle,0.0,Yes,Salle 7,186.0,0.6833333333333333,1.0,1.238080732407292,0.7795000000000001,1.5
ENSPD004462,Male,22.0,Mecanique,4,0.6111975116640745,25.0,0.5501113585746102,0.528,0.7340000000000001,0.0,4.1,25.9,No,No,Middle,0.0,No,Salle 26,178.0,0.5430555555555555,1.0,1.1254580693095517,0.631,4.1
ENSPD004463,Other,25.0,Electrique,3,0.9999999999999999,0.0,0.8697104677060133,0.374,0.5670000000000001,1.0,1.6,11.5,Yes,No,Middle,0.0,Yes,Salle 25,188.0,0.5083333333333333,1.0,1.967174416240992,0.47050000000000003,2.6
ENSPD004464,Male,17.0,GenieCivil,1,0.7231726283048211,18.0,0.9064587973273941,0.726,0.635,1.0,2.2,18.4,No,Yes,Middle,0.0,No,Salle 9,149.0,0.6166666666666666,1.0,1.1726933535750577,0.6805,3.2
ENSPD004465,Female,26.0,Mecanique,3,0.42923794712286145,37.0,0.5144766146993318,0.401,0.888,1.0,2.3,11.5,Yes,No,Low,3.0,Yes,Salle 18,212.0,0.5097222222222222,1.0,0.8420851741558757,0.6445000000000001,3.3
ENSPD004466,Male,19.0,Mecanique,4,0.6671850699844478,21.0,0.7071269487750558,0.745,0.74,1.0,4.2,25.4,Yes,No,Middle,0.0,Yes,Salle 3,178.0,0.6944444444444444,1.0,0.9607326662272113,0.7424999999999999,5.2
ENSPD004467,Male,21.0,Mecanique,1,0.7325038880248832,17.0,0.6113585746102449,0.745,0.48600000000000004,0.0,3.0,16.6,Yes,Yes,Middle,0.0,Yes,Salle 26,186.0,0.4,1.0,1.831213939713715,0.6155,3.0
ENSPD004468,Male,22.0,Energetique,4,0.8040435458786938,13.0,0.5623608017817372,0.536,0.6890000000000001,1.0,7.5,29.3,Yes,No,Middle,1.0,Yes,Salle 9,70.0,0.42499999999999993,1.0,1.891822653299202,0.6125,8.5
ENSPD004469,Female,22.0,Chimie,1,0.671850699844479,21.0,0.5089086859688196,0.6,0.841,2.0,0.0,10.9,Yes,Yes,Low,1.0,Yes,Salle 3,96.0,0.5555555555555556,1.0,1.2093094921492036,0.7204999999999999,2.0
ENSPD004470,Female,24.0,GenieCivil,4,0.5318818040435459,30.0,0.3218262806236081,0.6559999999999999,0.662,1.0,0.5,12.9,Yes,Yes,Middle,1.0,Yes,Salle 14,173.0,0.4041666666666667,1.0,1.3159636562647008,0.659,1.5
ENSPD004471,Female,20.0,Informatique,3,0.5163297045101088,31.0,0.6113585746102449,0.509,0.688,1.0,5.3,27.0,Yes,No,Middle,1.0,Yes,Salle 29,263.0,0.4902777777777778,1.0,1.0531155943767672,0.5985,6.3
ENSPD004472,Other,23.0,Telecom,2,0.5987558320373251,26.0,0.6581291759465479,0.371,0.635,3.0,3.1,17.5,Yes,No,Middle,0.0,Yes,Salle 29,161.0,0.6277777777777779,1.0,0.9537551593578023,0.503,6.1
ENSPD004473,Male,21.0,Informatique,4,0.6158631415241057,25.0,0.49777282850779514,0.613,0.9470000000000001,1.0,1.4,5.8,Yes,Yes,Middle,1.0,Yes,Salle 28,230.0,0.7402777777777778,1.0,0.8319239625606486,0.78,2.4
ENSPD004474,Male,23.0,Informatique,4,0.5085536547433903,32.0,0.7917594654788419,0.632,0.616,0.0,7.3,36.4,No,Yes,Middle,2.0,No,Salle 20,230.0,0.5736111111111111,1.0,0.8865671867590712,0.624,7.3
ENSPD004475,Female,22.0,Mecanique,5,0.583203732503888,27.0,0.5378619153674833,0.865,0.373,1.0,4.1,23.0,Yes,No,Middle,1.0,No,Salle 26,67.0,0.513888888888889,1.0,1.134860855147682,0.619,5.1
ENSPD004476,Male,22.0,Telecom,2,0.8429237947122862,10.0,0.5033407572383074,0.479,0.379,2.0,0.1,11.5,No,Yes,Middle,1.0,Yes,Salle 16,161.0,0.32500000000000007,0.0,2.593531875057032,0.429,2.1
ENSPD004477,Male,21.0,Informatique,3,0.9999999999999999,0.0,0.6982182628062361,0.812,0.635,1.0,3.3,19.0,Yes,Yes,Middle,0.0,Yes,Salle 26,263.0,0.6263888888888889,1.0,1.5964268419661594,0.7235,4.3
ENSPD004478,Male,21.0,Informatique,3,0.8615863141524104,9.0,0.3530066815144766,0.414,0.45299999999999996,1.0,3.1,11.5,Yes,Yes,Middle,2.0,Yes,Salle 28,263.0,0.22083333333333333,0.0,3.901346267274284,0.4335,4.1
ENSPD004479,Female,23.0,GenieCivil,3,0.9642301710730948,2.0,0.7616926503340756,0.378,0.304,1.0,0.5,11.5,Yes,Yes,Low,3.0,Yes,Salle 22,185.0,0.37222222222222223,1.0,2.5903995234927577,0.34099999999999997,1.5
ENSPD004480,Male,24.0,Mecanique,4,0.9020217729393468,6.0,0.5434298440979956,0.5660000000000001,1.0,1.0,2.2,17.0,Yes,No,Middle,1.0,Yes,Salle 28,178.0,0.6861111111111111,1.0,1.3146684431245734,0.783,3.2
ENSPD004481,Male,21.0,Electrique,1,0.8755832037325039,8.0,0.7750556792873051,0.451,0.635,2.0,7.0,33.7,No,No,Middle,1.0,Yes,Salle 27,143.0,0.5722222222222223,1.0,1.5301186646432459,0.543,9.0
ENSPD004482,Male,22.0,GenieCivil,2,0.6562986003110421,22.0,0.8251670378619154,0.375,0.535,2.0,2.3,15.6,Yes,No,Middle,1.0,Yes,Salle 26,177.0,0.45138888888888895,1.0,1.4539216122718213,0.455,4.3
ENSPD004483,Male,23.0,GenieCivil,3,0.7465007776049767,16.0,0.7171492204899776,0.97,0.633,2.0,3.4,25.9,Yes,No,Middle,1.0,Yes,Salle 26,185.0,0.8166666666666667,1.0,0.9140713921114967,0.8015,5.4
ENSPD004484,Male,22.0,Informatique,1,0.6423017107309487,23.0,0.47438752783964366,0.539,0.28300000000000003,1.0,0.2,10.2,No,No,Middle,3.0,Yes,Salle 18,248.0,0.2861111111111111,0.0,2.244859556978023,0.41100000000000003,1.2
ENSPD004485,Male,24.0,Informatique,4,0.6796267496111975,21.0,0.40089086859688206,1.0,0.871,1.0,2.6,14.0,No,Yes,Middle,4.0,Yes,Salle 27,230.0,0.7152777777777779,1.0,0.9501445022905741,0.9355,3.6
ENSPD004486,Female,20.0,Telecom,3,0.7325038880248832,17.0,0.37082405345211583,0.441,0.25,0.0,0.5,3.6,Yes,Yes,Low,2.0,Yes,Salle 28,154.0,0.15972222222222227,0.0,4.585824186467593,0.34550000000000003,0.5
ENSPD004487,Male,18.0,Telecom,3,0.8538102643856921,9.0,0.7939866369710468,0.312,0.742,1.0,0.1,0.0,Yes,No,Middle,1.0,Yes,Salle 6,154.0,0.5583333333333333,1.0,1.5291850254366048,0.527,1.1
ENSPD004488,Male,21.0,Mecanique,4,0.7993779160186624,13.0,0.5879732739420935,0.8520000000000001,0.272,1.0,1.6,13.2,Yes,No,Middle,1.0,Yes,Salle 19,178.0,0.4986111111111111,1.0,1.6031770380466934,0.562,2.6
ENSPD004489,Female,20.0,Informatique,2,0.6905132192846034,20.0,0.5100222717149221,0.489,0.557,1.0,1.4,21.1,Yes,No,Low,0.0,No,Salle 13,298.0,0.37777777777777777,1.0,1.8277807274399887,0.523,2.4
ENSPD004490,Male,22.0,Informatique,3,0.7309486780715396,17.0,0.5879732739420935,0.645,0.8890000000000001,1.0,1.6,16.5,No,No,Middle,2.0,Yes,Salle 7,263.0,0.6541666666666666,1.0,1.1173566947840896,0.7670000000000001,2.6
ENSPD004491,Male,21.0,Electrique,1,0.8009331259720062,13.0,0.7906458797327395,0.376,0.313,3.0,5.4,25.0,No,No,Low,1.0,No,Salle 9,143.0,0.25555555555555554,0.0,3.1339635117530427,0.34450000000000003,8.4
ENSPD004492,Female,23.0,Chimie,2,0.8444790046656298,10.0,0.7405345211581292,0.613,0.61,1.0,2.4,19.6,No,Yes,Low,1.0,Yes,Salle 29,119.0,0.5972222222222222,1.0,1.4139876805766356,0.6114999999999999,3.4
ENSPD004493,Male,21.0,Mecanique,1,0.43701399688958,36.0,0.6837416481069042,0.373,0.766,0.0,0.3,11.3,Yes,No,Middle,0.0,Yes,Salle 21,186.0,0.4652777777777778,0.0,0.9392337769471748,0.5695,0.3
ENSPD004494,Female,22.0,Electrique,3,0.5194401244167962,31.0,0.7171492204899776,0.6070000000000001,0.733,2.0,5.5,30.9,Yes,No,High,2.0,Yes,Salle 24,188.0,0.6597222222222222,1.0,0.7873499382327116,0.67,7.5
ENSPD004495,Female,22.0,Chimie,3,0.926905132192846,5.0,0.6403118040089087,0.535,0.654,0.0,0.3,6.4,No,No,Low,1.0,No,Salle 22,130.0,0.5111111111111111,1.0,1.8134745602228686,0.5945,0.3
ENSPD004496,Female,22.0,Energetique,2,0.7091757387247278,19.0,0.6603563474387528,0.6609999999999999,0.7390000000000001,1.0,2.8,16.0,Yes,No,Low,2.0,No,Salle 8,71.0,0.623611111111111,1.0,1.1371900759760738,0.7,3.8
ENSPD004497,Male,22.0,Informatique,2,0.6407465007776051,23.0,0.6469933184855233,0.733,0.518,3.0,0.3,8.3,No,No,Middle,1.0,Yes,Salle 20,298.0,0.513888888888889,1.0,1.2468337928555868,0.6255,3.3
ENSPD004498,Male,23.0,Informatique,1,0.6702954898911352,21.0,0.6102449888641426,0.663,1.0,1.0,13.1,60.1,Yes,No,Low,2.0,No,Salle 23,248.0,0.7444444444444445,1.0,0.9003848319978115,0.8315,14.1
ENSPD004499,Male,20.0,Informatique,5,0.6702954898911352,21.0,0.7360801781737194,0.701,0.318,0.0,0.8,6.3,Yes,No,Middle,0.0,Yes,Salle 12,109.0,0.38055555555555554,1.0,1.7613141286857328,0.5095,0.8
ENSPD004500,Male,25.0,Telecom,1,0.8242612752721618,11.0,0.6703786191536749,0.6,0.872,0.0,1.4,9.2,Yes,No,High,0.0,No,Salle 9,121.0,0.6458333333333334,1.0,1.276255761622522,0.736,1.4
ENSPD004501,Female,22.0,Chimie,4,0.5132192846034215,31.0,0.46325167037861914,0.542,0.6779999999999999,3.0,1.3,11.3,No,No,Middle,0.0,Yes,Salle 28,93.0,0.4902777777777778,1.0,1.046771524531124,0.61,4.3
ENSPD004502,Male,19.0,Electrique,3,0.7247278382581649,18.0,0.6982182628062361,0.705,0.763,4.0,0.2,11.5,Yes,Yes,Middle,1.0,Yes,Salle 23,188.0,0.7027777777777777,1.0,1.03121861417363,0.734,4.2
ENSPD004503,Male,22.0,Informatique,3,0.7667185069984447,15.0,0.6514476614699333,0.6,0.799,1.0,1.4,8.6,Yes,No,Low,0.0,Yes,Salle 18,263.0,0.6513888888888888,1.0,1.1770337961525543,0.6995,2.4
ENSPD004504,Male,20.0,Mecanique,2,0.7947122861586314,13.0,0.7126948775055679,0.6070000000000001,0.751,2.0,0.3,0.0,Yes,No,Low,1.0,No,Salle 21,231.0,0.6347222222222223,1.0,1.2520433945771852,0.679,2.3
ENSPD004505,Male,23.0,Mecanique,5,0.7620528771384137,15.0,0.5924276169265034,0.6920000000000001,0.478,3.0,1.4,11.5,Yes,No,Middle,2.0,Yes,Salle 25,67.0,0.44861111111111107,1.0,1.698655855162541,0.585,4.4
ENSPD004506,Male,26.0,Electrique,2,0.7231726283048211,12.0,0.7461024498886415,0.434,0.583,0.0,6.4,11.5,No,No,Middle,1.0,Yes,Salle 1,185.0,0.46805555555555556,1.0,1.5450242379969068,0.5085,6.4
ENSPD004507,Female,20.0,Mecanique,3,0.7231726283048211,25.0,0.6002227171492205,0.877,0.35000000000000003,0.0,3.3,22.2,No,No,Middle,0.0,No,Salle 4,212.0,0.475,1.0,1.522436639870363,0.6135,3.3
ENSPD004508,Male,23.0,Informatique,5,0.5443234836702956,29.0,0.7316258351893097,0.5750000000000001,0.635,2.0,1.1,9.2,No,No,Low,0.0,Yes,Salle 9,109.0,0.5736111111111111,1.0,0.9489251234424312,0.605,3.1
ENSPD004509,Female,18.0,Chimie,4,0.9999999999999999,0.0,0.534521158129176,0.642,0.705,1.0,1.4,8.2,Yes,No,Middle,1.0,Yes,Salle 9,93.0,0.5555555555555556,1.0,1.7999676005831893,0.6735,2.4
ENSPD004510,Female,23.0,Mecanique,3,0.6640746500777605,22.0,0.5456570155902005,0.612,0.761,2.0,0.1,0.0,Yes,No,Middle,1.0,Yes,Salle 26,212.0,0.5277777777777778,1.0,1.258222865398307,0.6865,2.1
ENSPD004511,Male,20.0,GenieCivil,5,0.6858475894245722,20.0,0.7104677060133631,0.616,0.718,2.0,1.4,12.3,No,No,High,2.0,Yes,Salle 21,70.0,0.6736111111111112,1.0,1.0181503787689998,0.667,3.4
ENSPD004512,Male,21.0,Informatique,3,0.8460342146189735,10.0,0.5545657015590201,0.6809999999999999,0.289,1.0,2.3,11.5,No,No,Middle,0.0,Yes,Salle 16,263.0,0.3375,0.0,2.50669377090745,0.485,3.3
ENSPD004513,Male,20.0,Chimie,1,0.9999999999999999,0.0,0.9788418708240534,0.611,0.528,4.0,1.4,15.2,No,No,Middle,1.0,Yes,Salle 1,96.0,0.7541666666666667,1.0,1.3259492691809611,0.5695,5.4
ENSPD004514,Female,23.0,Electrique,2,0.6189735614307931,24.0,0.7048997772828508,0.881,0.508,2.0,1.8,14.8,Yes,No,High,0.0,Yes,Salle 25,185.0,0.5916666666666666,1.0,1.0461348170410527,0.6945,3.8
ENSPD004515,Male,24.0,Telecom,2,0.5334370139968895,30.0,0.6146993318485524,0.043,0.635,0.0,7.7,39.1,Yes,Yes,Middle,1.0,Yes,Salle 17,161.0,0.16388888888888892,0.0,3.2546713257984288,0.339,7.7
ENSPD004516,Male,22.0,GenieCivil,2,0.4883359253499221,33.0,0.7472160356347438,0.8440000000000001,0.473,1.0,1.4,3.0,No,No,Middle,0.0,No,Salle 30,177.0,0.5499999999999999,1.0,0.8878673575933569,0.6585000000000001,2.4
ENSPD004517,Male,20.0,Energetique,4,0.9999999999999999,0.0,0.5300668151447662,0.7859999999999999,0.64,1.0,1.8,5.5,No,No,Middle,1.0,Yes,Salle 11,70.0,0.5680555555555554,1.0,1.7603602088178403,0.713,2.8
ENSPD004518,Female,25.0,Telecom,3,0.525660964230171,30.0,0.7639198218262806,0.29,0.923,3.0,0.5,4.3,No,No,Middle,2.0,Yes,Salle 14,154.0,0.575,1.0,0.9141770825379925,0.6065,3.5
ENSPD004519,Male,20.0,Electrique,1,0.7153965785381026,18.0,0.6113585746102449,0.787,0.449,2.0,0.8,1.0,No,No,Middle,0.0,Yes,Salle 26,143.0,0.6027777777777776,1.0,1.1868133444501243,0.618,2.8
ENSPD004520,Male,18.0,Energetique,4,0.5381026438569206,30.0,0.8195991091314031,0.8109999999999999,0.414,3.0,2.3,12.5,Yes,Yes,Middle,0.0,Yes,Salle 14,70.0,0.5444444444444444,1.0,0.9883336417723525,0.6124999999999999,5.3
ENSPD004521,Female,23.0,Mecanique,2,0.44945567651632967,35.0,0.5367483296213809,0.721,0.52,0.0,1.8,15.7,Yes,Yes,Middle,1.0,Yes,Salle 21,231.0,0.43194444444444435,1.0,1.0405163838385652,0.6205,1.8
ENSPD004522,Male,20.0,Mecanique,5,0.6656298600311042,22.0,0.4064587973273942,0.33899999999999997,0.7070000000000001,3.0,1.4,2.4,No,Yes,Middle,2.0,Yes,Salle 3,67.0,0.37083333333333335,0.0,1.7949085238989624,0.523,4.4
ENSPD004523,Female,24.0,Informatique,5,0.5443234836702956,29.0,0.5077951002227171,0.743,0.885,1.0,0.2,13.9,Yes,No,Middle,1.0,Yes,Salle 17,109.0,0.6736111111111112,1.0,0.808055856165873,0.8140000000000001,1.2
ENSPD004524,Female,21.0,Electrique,5,0.5909797822706065,26.0,0.5634743875278396,0.8009999999999999,0.623,2.0,0.8,7.2,No,No,Middle,2.0,Yes,Salle 4,80.0,0.5958333333333332,1.0,0.991837533810241,0.712,2.8
ENSPD004525,Female,23.0,Chimie,4,0.9999999999999999,0.0,0.888641425389755,0.517,0.35100000000000003,1.0,0.1,6.9,Yes,Yes,Middle,0.0,No,Salle 1,93.0,0.4930555555555556,1.0,2.028127880223274,0.43400000000000005,1.1
ENSPD004526,Male,25.0,Chimie,2,0.7993779160186624,13.0,0.9766146993318485,0.6990000000000001,0.39299999999999996,1.0,1.7,7.7,Yes,No,Middle,0.0,Yes,Salle 10,119.0,0.5069444444444444,1.0,1.576823962742206,0.546,2.7
ENSPD004527,Male,20.0,Informatique,3,0.8942457231726283,7.0,0.6681514476614699,0.556,0.6779999999999999,1.0,0.8,12.4,Yes,No,Middle,1.0,Yes,Salle 17,263.0,0.575,1.0,1.555182906684455,0.617,1.8
ENSPD004528,Female,21.0,GenieCivil,2,0.8740279937791603,8.0,0.6113585746102449,0.779,0.8390000000000001,1.0,1.0,9.9,Yes,Yes,Middle,3.0,Yes,Salle 22,177.0,0.6916666666666667,1.0,1.2636366613193453,0.809,2.0
ENSPD004529,Male,22.0,Informatique,2,0.7231726283048211,19.0,0.5523385300668151,0.564,1.0,0.0,1.7,12.8,No,Yes,Low,2.0,Yes,Salle 26,298.0,0.6763888888888889,1.0,1.0691511180521995,0.782,1.7
ENSPD004530,Male,25.0,Electrique,3,0.6376360808709175,23.0,0.7483296213808464,0.516,0.40399999999999997,1.0,1.7,13.3,No,No,Middle,1.0,Yes,Salle 7,188.0,0.42361111111111116,1.0,1.5052037401971512,0.45999999999999996,2.7
ENSPD004531,Male,21.0,Informatique,1,0.7667185069984447,15.0,0.9755011135857461,0.613,0.635,0.0,1.8,7.0,Yes,No,High,1.0,Yes,Salle 20,248.0,0.6972222222222222,1.0,1.0996601742741543,0.624,1.8
ENSPD004532,Male,21.0,Telecom,5,0.7511664074650078,16.0,0.9086859688195992,0.379,0.434,0.0,1.4,12.2,Yes,Yes,Middle,2.0,Yes,Salle 23,60.0,0.4916666666666667,1.0,1.527765009793037,0.4065,1.4
ENSPD004533,Male,23.0,Mecanique,5,0.6143079315707621,25.0,0.8006681514476615,0.595,0.46,1.0,1.3,13.0,Yes,No,Middle,1.0,Yes,Salle 19,67.0,0.46805555555555556,1.0,1.3124399441048995,0.5275,2.3
ENSPD004534,Male,21.0,Mecanique,2,0.7449455676516329,16.0,0.6113585746102449,0.685,0.443,0.0,3.4,12.5,Yes,Yes,Low,1.0,Yes,Salle 26,231.0,0.5041666666666667,1.0,1.4775486786740752,0.5640000000000001,3.4
ENSPD004535,Male,22.0,Telecom,3,0.5878693623639192,26.0,0.7494432071269488,0.777,0.573,1.0,1.3,9.1,Yes,No,Middle,3.0,Yes,Salle 11,154.0,0.6013888888888889,1.0,0.9775032399046063,0.675,2.3
ENSPD004536,Female,19.0,GenieCivil,2,0.687402799377916,20.0,0.6024498886414253,0.665,0.46399999999999997,2.0,1.5,9.8,No,No,High,0.0,Yes,Salle 4,177.0,0.4986111111111111,1.0,1.3786074918611648,0.5645,3.5
ENSPD004537,Male,26.0,Informatique,4,0.6578538102643857,22.0,0.48775055679287305,0.36200000000000004,0.635,1.0,8.9,40.8,No,No,Middle,1.0,Yes,Salle 5,230.0,0.5375,1.0,1.223891295537545,0.49850000000000005,9.9
ENSPD004538,Female,19.0,GenieCivil,3,0.48367029548989116,33.0,0.6069042316258353,0.863,0.5479999999999999,0.0,0.4,9.5,Yes,Yes,Middle,1.0,Yes,Salle 19,185.0,0.5291666666666666,1.0,0.9140053331084602,0.7055,0.4
ENSPD004539,Male,21.0,Informatique,2,0.28149300155520984,46.0,0.6804008908685969,0.8790000000000001,0.838,2.0,2.6,18.7,Yes,Yes,Middle,0.0,No,Salle 22,298.0,0.7847222222222223,1.0,0.3587121741453048,0.8585,4.6
ENSPD004540,Male,22.0,Energetique,2,0.5443234836702956,29.0,0.3674832962138085,0.64,0.508,0.0,1.3,9.8,No,Yes,Middle,1.0,Yes,Salle 27,71.0,0.35416666666666674,0.0,1.5368699716816339,0.5740000000000001,1.3
ENSPD004541,Male,26.0,Electrique,2,0.9999999999999999,0.0,0.5846325167037862,0.485,1.0,5.0,3.6,23.2,Yes,Yes,Middle,0.0,Yes,Salle 17,185.0,0.7333333333333334,1.0,1.3636177688486064,0.7424999999999999,8.6
ENSPD004542,Male,19.0,Mecanique,5,0.6625194401244167,22.0,0.4721603563474388,0.524,0.708,4.0,1.0,3.5,Yes,No,Low,2.0,Yes,Salle 18,67.0,0.47638888888888886,1.0,1.390682169031962,0.616,5.0
ENSPD004543,Male,26.0,Electrique,1,0.864696734059098,9.0,0.779510022271715,0.583,0.807,2.0,0.7,8.8,No,No,Middle,2.0,Yes,Salle 7,143.0,0.7013888888888888,1.0,1.2328173707672894,0.6950000000000001,2.7
ENSPD004544,Male,24.0,Informatique,1,0.32348367029548986,44.0,0.5189309576837416,0.67,0.522,0.0,0.5,0.0,Yes,No,Middle,0.0,No,Salle 10,248.0,0.4458333333333333,1.0,0.7255545751396003,0.5960000000000001,0.5
ENSPD004545,Male,23.0,Chimie,4,0.5318818040435459,30.0,0.6648106904231627,0.5650000000000001,0.835,2.0,4.1,19.4,Yes,No,Middle,2.0,Yes,Salle 21,93.0,0.5638888888888889,1.0,0.9432219401807482,0.7,6.1
ENSPD004546,Female,20.0,Telecom,4,0.4665629860031105,34.0,0.4933184855233853,0.465,0.7070000000000001,0.0,2.5,11.5,Yes,No,Low,1.0,Yes,Salle 14,121.0,0.4305555555555556,1.0,1.0836049934396348,0.5860000000000001,2.5
ENSPD004547,Male,23.0,Telecom,4,0.6827371695178849,20.0,0.8775055679287306,0.804,0.564,0.0,0.2,8.7,Yes,No,Middle,2.0,No,Salle 5,121.0,0.6749999999999999,1.0,1.011447488952586,0.6839999999999999,0.2
ENSPD004548,Female,21.0,Mecanique,3,0.9999999999999999,0.0,0.6113585746102449,0.6659999999999999,0.424,2.0,2.5,16.2,No,No,Middle,0.0,Yes,Salle 23,212.0,0.35277777777777775,0.0,2.8345653194082687,0.5449999999999999,4.5
ENSPD004549,Female,25.0,Mecanique,3,0.8055987558320373,12.0,0.6893095768374164,0.43100000000000005,0.5920000000000001,4.0,0.1,11.7,Yes,No,Middle,0.0,No,Salle 11,212.0,0.5180555555555555,1.0,1.5550131584566385,0.5115000000000001,4.1
ENSPD004550,Female,20.0,Informatique,3,0.9999999999999999,0.0,0.3964365256124721,0.672,0.5750000000000001,3.0,0.4,7.0,Yes,Yes,Middle,1.0,Yes,Salle 5,263.0,0.40694444444444444,1.0,2.457277500348114,0.6235,3.4
ENSPD004551,Female,22.0,Electrique,1,0.671850699844479,21.0,0.6113585746102449,0.649,0.8140000000000001,4.0,1.8,5.4,No,Yes,High,1.0,No,Salle 10,143.0,0.6291666666666667,1.0,1.0678251998820878,0.7315,5.8
ENSPD004552,Male,21.0,GenieCivil,3,0.975116640746501,2.0,0.6447661469933185,0.616,0.594,0.0,1.2,0.7,Yes,No,High,1.0,Yes,Salle 16,185.0,0.5722222222222223,1.0,1.70405755369683,0.605,1.2
